,fromHarbor,toHarbor,ship,shippingFirm,passengers,vehicles,position,seatNumber,discount,price,departureDate,departureTime,arrivalTime,gender,birth_date,nationality,phone_number,firstName,lastName,email,cardNumber,creditName,creditSurame,creditExpiration
538,"Pitra, Greece (PIT)","Perama, Greece (PER)",Η/S/F KNOSSOS PALACΕ,NOVA FERRIES,8.0,5.0,Aviation Seat [ATS],338.0,No discount,70.58521524785839,1976-02-19,10:43:35,1900-01-02 06:25:35,M,1971-10-26,Mauritius,233.340.7876,Joshua,Baker,Joshua.Baker@gmail.com,GB59ETXX86551451701322,Joshua,Baker,04/28
539,"Ermioni, Greece (ERM)","PALAIROS AITOLOAKARNANIAS, Greece (803)",ZEFYROS,ΑΤΤΙCA GROUP,4.0,2.0,Deck/Living Room [D] ,451.0,Retired NAT,64.30084492981968,2003-11-21,09:39:37,1900-01-01 15:02:37,F,1973-02-24,Brazil,(738)097-0999x4520,Crystal,Mosley,Crystal.Mosley@gmail.com,GB54KLVW43995143000676,Crystal,Mosley,06/30
540,"LIMENARIA THASOU, Greece (767)","Spetsai, Greece (SPE)",ANDROS JET,SAOS,6.0,3.0,Cabin-2 Beds [A2K],345.0,Hoplites,87.15915862043535,2014-01-30,17:53:32,1900-01-01 23:48:32,F,2002-09-12,Syrian Arab Republic,908-442-9292x070,Kendra,Simon,Kendra.Simon@gmail.com,GB08CKCV91622705843192,Kendra,Simon,11/25
541,"Kalamata, Greece (KLX)","Kea (Tzia), Greece (KEA)",ANO CHORA,KERKYRAIKES GRAMMES,5.0,4.0,Deck/Living Room [D] ,374.0,Hoplites,36.745367961226336,1980-12-01,20:36:15,1900-01-02 02:52:15,M,1983-12-01,Costa Rica,(518)241-5267x6974,Luke,Anderson,Luke.Anderson@gmail.com,GB93RXSU06271926670790,Luke,Anderson,06/23
542,"MARONEIA SETEIAS, Greece (774)","Galatas Troizinas, Greece (GAL)",NISOS RODOS,ALPHA LINES,9.0,1.0,Deck/Living Room [D] ,441.0,Hoplites,76.3726242227015,2002-05-21,00:33:08,1900-01-01 12:47:08,M,1988-04-25,Kyrgyz Republic,252-706-1499,Joshua,Day,Joshua.Day@gmail.com,GB11JCVG26004176275154,Joshua,Day,03/27
543,"Trikeri, Greece (TRK)","Nafplion, Greece (NAF)",AGIOS NEKTARIOS,NOVA FERRIES,7.0,4.0,Aviation Seat [ATS],429.0,Having many children,49.10192175038607,1998-01-11,10:21:26,1900-01-02 01:51:26,M,1991-08-21,Bosnia and Herzegovina,839.623.2159x25533,Andrew,Cole,Andrew.Cole@gmail.com,GB02KHRG31863781721433,Andrew,Cole,05/24
544,"Plakias Rethimnou, Greece (ALG)","Sagiada Thesprotias, Greece (SGT)",SIMI,SEAJETS,6.0,2.0,Cabin-4 Beds (Ext.) [A4],214.0,Hoplites,94.08188802759697,2007-11-01,09:13:11,1900-01-01 11:50:11,M,1983-08-01,Iran,001-876-981-6698,Zachary,Griffin,Zachary.Griffin@gmail.com,GB36ZDMY95345938546184,Zachary,Griffin,11/27
545,"Argostolion, Greece (ARM)","Pelasyia, Greece (PEL)",NIKOLAOS,MINOAN LINES,5.0,6.0,Cabin-2 Beds [A2K],224.0,College Student,24.874142437559236,2000-08-15,05:34:24,1900-01-02 00:28:24,F,1994-06-08,Cook Islands,283-717-9336,Jacqueline,Smith,Jacqueline.Smith@gmail.com,GB22LNEF55255002589461,Jacqueline,Smith,10/31
546,"Akhillion, Greece (AKH)","AGIOKAMPOS EUBOIAS (OREON), Greece (AOR)",Η/S/F FESTOS PALACΕ,ΑΤΤΙCA GROUP,6.0,5.0,Cabin-4 Beds [AB4],61.0,No discount,14.688147053688683,2006-04-26,07:50:02,1900-01-01 13:51:02,F,1971-10-13,Saint Barthelemy,(432)425-9784x9431,Erika,Stewart,Erika.Stewart@gmail.com,GB15KZML73100272668278,Erika,Stewart,10/29
547,"Monemvasia, Greece (MON)","Gavdos Chanea, Greece (GAD)",FLYINGCAT 5,TRITON FERRIES,6.0,4.0,Cabin-4 Beds [A4K],238.0,College Student,93.06482708561879,2019-10-23,16:18:03,1900-01-02 02:58:03,F,1997-07-19,Solomon Islands,563-725-8721x1027,Lisa,Franklin,Lisa.Franklin@gmail.com,GB85SBDQ27194596884356,Lisa,Franklin,06/32
548,"Schinousa Kykladon, Greece (SHC)","Kapsalion (Kythira), Greece (KAP)",MASTERJET,SEAJETS,1.0,1.0,Deck/Living Room [D] ,424.0,Retired NAT,91.13183860431083,2003-10-18,21:44:30,1900-01-01 23:18:30,F,1985-11-08,Falkland Islands (Malvinas),001-641-533-0766x26001,Emily,Potter,Emily.Potter@gmail.com,GB88JYUC79624825560825,Emily,Potter,06/30
549,"Elaiokhoria, Greece (XZX)","Agios Stefanos Corfu, Greece (ASF)",BLUE CARRIER 1,DODEKANISSOS SEAWAYS,7.0,2.0,Cabin-2 Beds (Ext.) [AA2],402.0,Three Children,31.858040727396506,2003-03-21,13:13:53,1900-01-02 02:54:53,M,1988-11-14,Falkland Islands (Malvinas),004-663-5454x366,William,Barber,William.Barber@gmail.com,GB41NXXU38618045358699,William,Barber,08/24
550,"Galaxidi, Greece (GLX)","MULOI ARGOUS, Greece (784)",AQUA JEWEL,AEGEAN FLYING DOLPHINS,8.0,4.0,Cabin-3 Beds (Ext.) [A3],403.0,College Student,45.16413379456384,2020-09-30,06:23:43,1900-01-01 15:50:43,M,1993-11-09,Timor-Leste,+1-476-623-2087x13999,Gregory,Petersen,Gregory.Petersen@gmail.com,GB13RYWJ92650238931207,Gregory,Petersen,07/26
551,"Paloukia, Greece (PAO)","Alonnisos, Greece (ALO)",ACHAIOS,AEGEAN FLYING DOLPHINS,7.0,5.0,Cabin-2 Beds (Ext.) [A2],94.0,Three Children,36.5716419083437,1979-05-19,14:51:49,1900-01-01 20:13:49,M,1998-01-01,Spain,739-784-5923x264,Stephen,Holloway,Stephen.Holloway@gmail.com,GB96HQJU05265163558963,Stephen,Holloway,09/31
552,"Rio, Greece (RIO)","Meganisi, Greece (MGN)",FLYING DOLPHIN 29,SARONIC FERRIES,6.0,6.0,Cabin-4 Beds [A4K],316.0,Retired NAT,29.386339161926166,1983-08-06,15:01:22,1900-01-01 22:08:22,M,1994-09-22,Libyan Arab Jamahiriya,001-554-285-0580x1338,Michael,Lyons,Michael.Lyons@gmail.com,GB38NQFI25142823203211,Michael,Lyons,02/24
553,"MARPISSA PAROS, Greece (773)","Naxos, Greece (JNX)",POWER JET,SEA SPEED FERRIES,9.0,7.0,Cabin-3 Beds (Ext.) [A3],182.0,Three Children,74.9089770090087,2015-11-17,13:35:24,1900-01-01 18:00:24,M,1985-07-11,Chad,743-602-2708,Brian,Marks,Brian.Marks@gmail.com,GB25FLKF96696124110794,Brian,Marks,06/29
554,"Agia Marina Aiginas, Greece (AMR)","MPATSI ANDROU, Greece (783)",FOIVOS,IONION PELAGOS NE,1.0,1.0,Cabin-2 Beds [A2K],162.0,College Student,22.322578800074787,1998-10-07,10:03:50,1900-01-02 00:56:50,F,1996-06-05,Finland,848-819-1537x7914,Beverly,Warren,Beverly.Warren@gmail.com,GB22ULJD93362832419307,Beverly,Warren,03/29
555,"Agathonisi, Greece (AGN)","Faneromeni Salaminas, Greece (FNR)",FIOR DI LEVANTE,KARISTIA,10.0,10.0,Cabin-2 Beds [A2K],338.0,College Student,46.35905696657673,1979-05-22,14:00:09,1900-01-01 18:59:09,M,1982-10-22,Timor-Leste,319.279.6610,Wesley,Stone,Wesley.Stone@gmail.com,GB76QFLR26402645439884,Wesley,Stone,01/24
556,"Agios Efstratios, Greece (AGO)","Amaliapolis, Greece (APL)",DIAGORAS,SARONIC FERRIES,6.0,2.0,Cabin-3 Beds (Ext.) [A3],6.0,College Student,82.94172688155206,1979-08-30,22:26:08,1900-01-02 02:25:08,M,1975-10-27,Micronesia,898-875-5036x627,David,Ross,David.Ross@gmail.com,GB43YZZI39707829657057,David,Ross,08/32
557,"Revithoussa, Greece (REV)","Farmakonissi Dodekanissos, Greece (FAM)",SUPERRUNNER JET,ZANTE FERRIES ,7.0,6.0,Cabin-4 Beds (Ext.) [A4],371.0,Three Children,10.98304614916849,1990-09-14,12:19:21,1900-01-01 17:25:21,F,1989-06-08,Andorra,(652)082-9771,Amanda,Vaughn,Amanda.Vaughn@gmail.com,GB27CPPP59038387395980,Amanda,Vaughn,08/28
558,"Samos, Greece (SMI)","Klima, Greece (KLI)",KERKYRA EXPRESS,SEA SPEED FERRIES,4.0,4.0,Cabin-2 Beds (Ext.) [AA2],21.0,No discount,92.46330621446033,1986-02-19,02:49:03,1900-01-01 11:16:03,M,1993-11-03,Nepal,(300)422-5654,Ronald,Fox,Ronald.Fox@gmail.com,GB36YINS38165256037333,Ronald,Fox,03/24
559,"Elafonissos Lakonias, Greece (ELN)","Aspropirgos, Greece (ASS)",Η/S/F KNOSSOS PALACΕ,TRITON FERRIES,2.0,3.0,Cabin-2 Beds (Ext.) [A2],162.0,Retired NAT,74.0057515830603,2007-03-26,03:12:14,1900-01-01 22:01:14,F,1985-05-10,British Indian Ocean Territory (Chagos Archipelago),001-756-930-0908,Cindy,Day,Cindy.Day@gmail.com,GB80RGFH50740870419069,Cindy,Day,03/28
560,"Linaria, Greece (LIA)","Aliverio, Greece (LVR)",F/B KIDON,AEGEAN FLYING DOLPHINS,6.0,4.0,Cabin-2 Beds (Ext.) [AA2],109.0,No discount,24.448278306883946,2015-06-08,15:32:42,1900-01-02 09:18:42,M,1993-04-11,Antarctica (the territory South of 60 deg S),9708271048,Darren,Olson,Darren.Olson@gmail.com,GB16HMDC32237286798150,Darren,Olson,07/26
561,"Nea Moudhania, Greece (NMA)","Neon Karlovasion, Greece (KAR)",MASTERJET,LEBANTE FERRIES,3.0,2.0,Cabin-4 Beds [A4K],389.0,Three Children,25.19264866127482,1988-04-06,08:31:45,1900-01-01 22:29:45,M,1971-10-14,Swaziland,8701103917,Steven,Morgan,Steven.Morgan@gmail.com,GB84LZRM28548334889691,Steven,Morgan,10/25
562,"Mesolongion, Greece (MEL)","Halki Dodekanison, Greece (HAL)",KERKIRA,MIKRES KYKLADES,6.0,6.0,Cabin-2 Beds [A2K],447.0,Three Children,48.70670028273823,2005-08-07,16:50:46,1900-01-02 01:51:46,M,1981-10-14,Saint Helena,(315)082-5324,Mike,Chang,Mike.Chang@gmail.com,GB39NFHE32896776577243,Mike,Chang,07/24
563,"Kimi (Kymi), Greece (KIM)","Kastelli Kissamou, Greece (KIS)",SIFNOS JET,KARISTIA,3.0,2.0,Cabin-4 Beds [AB4],75.0,Three Children,90.85375847550796,1989-10-26,08:58:21,1900-01-01 15:23:21,M,1972-09-18,Timor-Leste,(295)227-6876,James,Valentine,James.Valentine@gmail.com,GB59HJSJ59863172493837,James,Valentine,03/32
564,"Eleftheres, Greece (ELT)","Kerkira (Corfu), Greece (CFU)",ACHAIOS,MIKRES KYKLADES,3.0,1.0,Cabin-2 Beds [A2K],307.0,College Student,40.24282771567411,1988-10-20,16:43:20,1900-01-02 04:47:20,F,2002-12-10,Latvia,128.466.1261x3344,Megan,Sanders,Megan.Sanders@gmail.com,GB38NLMX21102462074636,Megan,Sanders,03/31
565,"Mykonos, Greece (JMK)","Aegina, Greece (AEG)",DIAGORAS,ANE KALYMNOU,5.0,5.0,Cabin-3 Beds [AB3],134.0,Three Children,78.30004861424455,2017-01-12,21:06:24,1900-01-01 23:53:24,F,1972-12-31,Samoa,+1-269-948-8313x907,Amy,Hernandez,Amy.Hernandez@gmail.com,GB71EFTL98057736138176,Amy,Hernandez,03/30
566,"Plakias Rethimnou, Greece (ALG)","MARONEIA AG. KHARALAMPOU, Greece (099)",ARIADNI,ANE KALYMNOU,4.0,3.0,Cabin-2 Beds (Ext.) [A2],447.0,Having many children,45.43912660204035,2004-11-29,06:50:15,1900-01-02 00:48:15,M,1982-12-22,Korea,+1-053-005-3214,James,Morgan,James.Morgan@gmail.com,GB58BBSU70137404276097,James,Morgan,03/30
567,"Saint Nicolas, Greece (STN)","Lavrion (Laurium), Greece (LAV)",PAROS JET,SAOS,6.0,7.0,Aviation Seat [ATS],59.0,Having many children,98.41416265368463,1976-07-27,16:21:39,1900-01-02 00:50:39,M,1985-07-16,Nicaragua,5938305786,Kelly,French,Kelly.French@gmail.com,GB34CTLN41549196263091,Kelly,French,05/32
568,"EPANOME THESSALONIKES, Greece (735)","Katerini, Greece (KEI)",F/B IONIS,FAST FERRIES,3.0,2.0,Cabin-3 Beds [AB3],96.0,College Student,39.464796112315284,1987-05-08,03:28:10,1900-01-01 12:14:10,F,1992-04-17,Cuba,(166)126-2175x9188,Diana,Lloyd,Diana.Lloyd@gmail.com,GB59ERHV07000498364240,Diana,Lloyd,10/29
569,"Othonoi, Greece (OTH)","Volissos (Limnia) Chios, Greece (VLC)",PANAGIA SPILIANI,ΑΤΤΙCA GROUP,10.0,9.0,Cabin-2 Beds (Ext.) [AA2],330.0,Having many children,17.437913698132395,2019-12-19,21:41:51,1900-01-02 04:12:51,M,1973-10-21,Isle of Man,461.654.1340x415,Caleb,Garza,Caleb.Garza@gmail.com,GB77EBUE74151230323544,Caleb,Garza,12/32
570,"KAMEIROS SKALA RHODES, Greece (KSK)","Perea, Greece (PRR)",ANTIGONI,ANEK LINES,3.0,4.0,Cabin-3 Beds (Ext.) [A3],458.0,Hoplites,83.21891783664384,2010-11-05,03:50:34,1900-01-01 23:38:34,F,1976-11-22,Lao People's Democratic Republic,261-446-6225x02706,Tonya,Fisher,Tonya.Fisher@gmail.com,GB93GSVF04398767094602,Tonya,Fisher,10/29
571,"Nea Karvali, Greece (NKV)","Porto Heli, Greece (PHE)",Η/S/F FESTOS PALACΕ,DODEKANISSOS SEAWAYS,1.0,1.0,Cabin-4 Beds [AB4],121.0,Retired NAT,26.850695521842336,1984-05-25,14:07:50,1900-01-01 20:27:50,M,1995-05-14,Rwanda,(529)508-1164x22036,Michael,Flores,Michael.Flores@gmail.com,GB45UOVF19110894102644,Michael,Flores,04/28
572,"Rafina, Greece (RAF)","PANAGIOUDA LESBOU, Greece (807)",ADAMANTIOS KORAIS,TWOWAY FERRIES,5.0,2.0,Cabin-2 Beds [A2K],435.0,Three Children,76.8805599466556,2019-09-11,02:07:17,1900-01-01 20:59:17,F,2004-03-12,Morocco,001-002-275-0311,Elizabeth,Garrison,Elizabeth.Garrison@gmail.com,GB16FUDV02495938268853,Elizabeth,Garrison,11/28
573,"Sougia Chanion, Greece (SOG)","Amoliani, Greece (AMI)",AQUA JEWEL,SEAJETS,10.0,7.0,Cabin-2 Beds (Ext.) [AA2],55.0,Three Children,20.472513268495355,2010-09-13,12:20:12,1900-01-02 01:27:12,F,1990-04-29,Afghanistan,(811)219-9187x60953,Megan,Singh,Megan.Singh@gmail.com,GB68CSAE15887584938452,Megan,Singh,01/32
574,"Galaxidi, Greece (GLX)","Stavrochorion, Greece (SCR)",BLUE GALAXY,KERKYRAIKES GRAMMES,8.0,1.0,Cabin-2 Beds (Ext.) [A2],183.0,Hoplites,45.13150841384308,2002-10-10,01:25:17,1900-01-01 04:39:17,M,1996-06-22,Cambodia,+1-172-498-3136x4893,Christopher,Moore,Christopher.Moore@gmail.com,GB67KBHA45425948061827,Christopher,Moore,07/25
575,"Pyrgos, Greece (PYR)","Korinthos, Greece (KRT)",SUPERJET,DODEKANISSOS SEAWAYS,10.0,7.0,Cabin-4 Beds [AB4],345.0,Having many children,94.32261724381988,1983-05-16,17:15:22,1900-01-01 21:05:22,M,2003-06-08,Gambia,367.868.9186,Joel,Reed,Joel.Reed@gmail.com,GB49LWDL31730730082280,Joel,Reed,10/24
576,"AGIA GALINI RETHIMNOU (OLD LOCODE), Greece (701)","KASSANDRA KHALKIDIKES, Greece (749)",AERO 1 HIGHSPEED,TWOWAY FERRIES,6.0,1.0,Cabin-2 Beds (Ext.) [A2],163.0,Retired NAT,20.67213097444604,2010-12-11,22:25:12,1900-01-02 14:29:12,M,1977-05-01,Guadeloupe,161.260.0998,Drew,Mcgee,Drew.Mcgee@gmail.com,GB93ZGWI04580331991173,Drew,Mcgee,11/30
577,"Agios Stefanos Corfu, Greece (ASF)","PANAGIOUDA LESBOU, Greece (807)",F/B KRITI I,ANES FERRIES,9.0,8.0,Cabin-2 Beds [A2K],79.0,No discount,96.26767776846721,1992-08-13,12:38:01,1900-01-02 04:35:01,M,1989-02-17,Tanzania,333-610-5764,Brian,Anderson,Brian.Anderson@gmail.com,GB59FOZF93860324623026,Brian,Anderson,12/30
578,"Fiskardo, Greece (FIS)","Moutsouna, Greece (MOU)",ARIADNI,DODEKANISSOS SEAWAYS,9.0,2.0,Deck/Living Room [D] ,399.0,Having many children,43.18170018430652,1980-04-09,14:08:38,1900-01-02 07:28:38,M,2003-06-30,Grenada,624.292.9865x1717,Jeremiah,Anderson,Jeremiah.Anderson@gmail.com,GB70DLWC94843336657352,Jeremiah,Anderson,11/24
579,"KSULOKASTRO KORINTHIAS, Greece (798)","Agio Theodoroi, Greece (AGT)",BLUE STAR DELOS,FAST FERRIES,2.0,1.0,Cabin-3 Beds (Ext.) [A3],36.0,Hoplites,92.2503062312889,1989-01-08,15:50:35,1900-01-02 09:50:35,F,1997-08-24,Cambodia,001-110-614-4535x75254,Deborah,Newton,Deborah.Newton@gmail.com,GB73HSGE77575987362437,Deborah,Newton,02/31
580,"Methoni, Greece (MET)","MARATHOUPOLE MESSENIAS, Greece (772)",Η/S/F FESTOS PALACΕ,LEBANTE FERRIES,8.0,9.0,Cabin-4 Beds [A4K],370.0,Hoplites,56.21641201090999,1983-01-07,14:03:49,1900-01-02 08:57:49,F,1982-09-06,Nigeria,3578299027,Katie,Curry,Katie.Curry@gmail.com,GB68NLYE09610394548015,Katie,Curry,09/27
581,"Parga, Greece (PAR)","Itea, Greece (ITA)",POSEIDON HELLAS,AGIA MARINI NE,9.0,5.0,Cabin-4 Beds [A4K],453.0,Having many children,18.62934328717865,1973-05-14,20:13:28,1900-01-02 15:10:28,M,1999-03-31,Tuvalu,882-376-0257x42028,Colton,Jensen,Colton.Jensen@gmail.com,GB52YFSQ00635714827305,Colton,Jensen,02/33
582,"Paxi, Greece (PAX)","Andros, Greece (AND)",MAKEDON,ZANTE FERRIES ,9.0,10.0,Cabin-2 Beds (Ext.) [A2],387.0,Hoplites,73.59883866054841,2004-08-16,03:14:10,1900-01-01 19:31:10,F,2001-01-25,Azerbaijan,(203)722-8274,Sandra,Brooks,Sandra.Brooks@gmail.com,GB72UPXB82251160659171,Sandra,Brooks,02/31
583,"Samothraki, Greece (SAM)","Agria, Greece (AGA)",AQUA BLUE,FAST FERRIES,6.0,1.0,Cabin-4 Beds [AB4],109.0,No discount,34.124778474801516,2007-09-15,00:57:13,1900-01-01 07:59:13,F,1979-08-02,Angola,482-351-7648,Theresa,Maddox,Theresa.Maddox@gmail.com,GB69HFCI45716876124012,Theresa,Maddox,11/26
584,"Eleftheres, Greece (ELT)","Stavrochorion, Greece (SCR)",HIGH SPEED JET,MINOAN LINES,7.0,8.0,Cabin-4 Beds [AB4],366.0,No discount,19.38663487618921,2015-02-07,17:36:47,1900-01-02 00:28:47,F,1975-10-24,Australia,764.383.3401x2804,Amanda,Haynes,Amanda.Haynes@gmail.com,GB15EGRV55411762931358,Amanda,Haynes,05/31
585,"Eretria, Greece (ERE)","Pyrgos, Greece (PYR)",SIFNOS JET,SEAJETS,6.0,6.0,Cabin-3 Beds [AB3],110.0,Hoplites,47.77131613910538,2021-10-11,20:44:25,1900-01-01 22:39:25,M,1988-03-05,Gibraltar,582.330.5513x3154,Bryan,Pope,Bryan.Pope@gmail.com,GB93CHZD67427733631542,Bryan,Pope,11/32
586,"Kefalos Ko, Greece (KEF)","PEUKOKHORI KHALKIDIKES, Greece (851)",ANDROS JET,MINOAN LINES,9.0,6.0,Cabin-4 Beds (Ext.) [A4],334.0,Hoplites,70.15307335015174,1976-05-03,15:50:56,1900-01-01 20:29:56,F,1992-12-06,Spain,797.516.6621,Susan,Fuller,Susan.Fuller@gmail.com,GB51TDZN91105404434562,Susan,Fuller,05/32
587,"Bari, Greece (ITBRI)","Alexandroupolis, Greece (AXD)",BLUE STAR PAROS,TRITON FERRIES,8.0,1.0,Cabin-2 Beds (Ext.) [AA2],488.0,College Student,49.67586458082562,1999-02-18,02:04:54,1900-01-01 20:59:54,M,1980-12-27,Montenegro,306-823-4310x0147,Matthew,Macias,Matthew.Macias@gmail.com,GB92DAGB15851392626323,Matthew,Macias,10/28
588,"Volissos (Limnia) Chios, Greece (VLC)","STOMIO KORINTHIAS, Greece (833)",CORFU SPIRIT,LEBANTE FERRIES,6.0,2.0,Cabin-3 Beds [AB3],146.0,No discount,92.33691854602208,1984-10-14,10:26:29,1900-01-02 05:31:29,M,1987-07-10,United States Minor Outlying Islands,854-842-4693x909,John,Thompson,John.Thompson@gmail.com,GB05AHZP36178208901558,John,Thompson,11/27
589,"Zakynthos, Greece (ZTH)","Othonoi, Greece (OTH)",BLUE STAR MYCONOS,AGIA MARINI NE,5.0,1.0,Aviation Seat [ATS],56.0,College Student,76.06270795457252,1976-09-28,12:59:48,1900-01-02 04:01:48,M,1976-07-28,Cayman Islands,048-305-7148,Larry,Fletcher,Larry.Fletcher@gmail.com,GB26MDMC70279057209391,Larry,Fletcher,04/30
590,"Suda Bay, Greece (SUD)","BATHU KALUMNOU, Greece (721)",F/B IONIS,TWOWAY FERRIES,7.0,2.0,Deck/Living Room [D] ,23.0,Retired NAT,66.57950982787172,1973-05-07,17:21:31,1900-01-01 23:51:31,M,2001-07-17,Kenya,001-143-303-5780x8737,Joshua,Cuevas,Joshua.Cuevas@gmail.com,GB23WHTC10909779373614,Joshua,Cuevas,12/23
591,"Polychnitos Lesvou, Greece (PLC)","LIMENARIA THASOU, Greece (767)",F/B KRITI II,AEGEAN FLYING DOLPHINS,5.0,4.0,Cabin-2 Beds [A2K],157.0,College Student,67.35482872109783,1978-03-05,09:08:56,1900-01-01 19:32:56,F,1979-03-08,Liberia,001-144-398-1702x3522,Phyllis,Henry,Phyllis.Henry@gmail.com,GB31PYYH27032626167924,Phyllis,Henry,04/32
592,"Skiros, Greece (SKU)","Agia Marina Grammatikou Attikis, Greece (GMA)",FLYINGCAT 3,ALPHA LINES,1.0,1.0,Cabin-3 Beds [AB3],484.0,Having many children,41.396014028274024,2007-01-10,22:20:59,1900-01-02 17:46:59,M,1991-04-25,Germany,398-423-2852x8217,Carlos,Barker,Carlos.Barker@gmail.com,GB58CHBI44861543293858,Carlos,Barker,12/23
593,"Neon Karlovasion, Greece (KAR)","PEUKOKHORI KHALKIDIKES, Greece (851)",EXPRESS SKOPELITIS,ANE KALYMNOU,10.0,5.0,Cabin-4 Beds (Ext.) [A4],52.0,Three Children,58.62578846304668,1987-03-23,05:53:30,1900-01-01 09:49:30,F,1975-03-08,Australia,+1-464-714-4049x24570,Diane,Solomon,Diane.Solomon@gmail.com,GB55XNBI67228126610305,Diane,Solomon,03/25
594,"Saint George, Greece (SGB)","Mathraki Diapontioi Island, Greece (MTR)",SPORADES STAR,MIKRES KYKLADES,2.0,3.0,Cabin-3 Beds (Ext.) [A3],224.0,Three Children,66.97734016633964,1984-04-11,06:17:52,1900-01-01 13:21:52,F,1984-12-27,Belarus,535-265-7275,Ashley,Garrett,Ashley.Garrett@gmail.com,GB87QWKM98702181248563,Ashley,Garrett,03/24
595,"Kalamos Island (Lefkada), Greece (KAI)","Mesta Hiou, Greece (MHI)",EUDOKIA,ZANTE FERRIES ,8.0,4.0,Cabin-3 Beds [AB3],314.0,Three Children,60.23607529001823,1986-02-23,02:03:09,1900-01-01 06:28:09,F,1974-05-16,Syrian Arab Republic,8239382910,Whitney,Acevedo,Whitney.Acevedo@gmail.com,GB81WEEA77917104953113,Whitney,Acevedo,03/23
596,"Polychnitos Lesvou, Greece (PLC)","Thasos, Greece (TSO)",NISOS KALIMNOS,DODEKANISSOS SEAWAYS,1.0,1.0,Cabin-2 Beds [A2K],115.0,Retired NAT,90.94373908556706,2020-07-26,15:38:47,1900-01-02 08:34:47,M,1981-07-29,Ukraine,+1-889-845-7241x71625,Daniel,King,Daniel.King@gmail.com,GB59DEED33867447118280,Daniel,King,02/26
597,"Halki Dodekanison, Greece (HAL)","Galaxidi, Greece (GLX)",HIGHSPEED 4,SEAJETS,3.0,3.0,Cabin-4 Beds (Ext.) [A4],131.0,No discount,59.38270026489455,1973-06-21,10:08:03,1900-01-01 18:06:03,M,1999-04-11,Yemen,199.087.2144x351,Edward,Schmidt,Edward.Schmidt@gmail.com,GB62FNND10872982097436,Edward,Schmidt,03/28
598,"Peyki Evvoias, Greece (PYV)","Kastelli Kissamou, Greece (KIS)",ERATO,SEBECO LINES,2.0,2.0,Deck/Living Room [D] ,39.0,Hoplites,52.07656650542094,1971-08-22,00:34:59,1900-01-01 07:27:59,F,2001-08-16,Liberia,(274)326-9664x09250,Angela,Pruitt,Angela.Pruitt@gmail.com,GB12CBTY11565952783292,Angela,Pruitt,06/32
599,"Atalandi, Greece (ATA)","Limni, Greece (LII)",ANO CHORA,ALPHA LINES,4.0,3.0,Cabin-2 Beds [A2K],335.0,Having many children,43.30136032614376,1980-06-19,15:23:27,1900-01-01 23:40:27,F,2004-06-24,Anguilla,001-066-155-3033x171,Ashley,Brown,Ashley.Brown@gmail.com,GB19NOBR62873409506330,Ashley,Brown,10/28
600,"Klima, Greece (KLI)","PISO LIVADI PAROS, Greece (857)",SPEEDCAT 1,MIKRES KYKLADES,6.0,1.0,Cabin-2 Beds [A2K],183.0,No discount,93.1099463751407,1999-08-15,07:48:16,1900-01-01 12:08:16,M,1971-07-02,Liberia,001-268-048-1061,Christopher,Marsh,Christopher.Marsh@gmail.com,GB25JFRE96732462421860,Christopher,Marsh,09/26
601,"Ios, Greece (IOS)","MOKHLOS SETEIAS, Greece (782)",Η/S/F FESTOS PALACΕ,SEAJETS,5.0,2.0,Cabin-2 Beds (Ext.) [A2],197.0,Three Children,10.134885388422386,1988-08-02,17:48:53,1900-01-02 13:34:53,M,2002-02-27,Djibouti,476-638-4815,Jack,Petty,Jack.Petty@gmail.com,GB93YSWS96490285876927,Jack,Petty,12/28
602,"Zakynthos, Greece (ZTH)","NTIPION LESBOU, Greece (797)",KERKIRA,ANES FERRIES,7.0,7.0,Aviation Seat [ATS],47.0,Three Children,54.832033642339205,2007-08-15,20:49:39,1900-01-02 16:47:39,M,1998-05-12,Netherlands,(214)414-1730x393,Christopher,Adams,Christopher.Adams@gmail.com,GB13BIQZ83652812985040,Christopher,Adams,10/31
603,"Mastichari Kos, Greece (MXK)","Halki Dodekanison, Greece (HAL)",DIAGORAS,GOUTOS LINES,5.0,3.0,Cabin-2 Beds (Ext.) [AA2],398.0,Having many children,44.71767789509838,2011-08-18,13:01:09,1900-01-01 20:53:09,M,1996-09-17,French Polynesia,9677115377,Brian,Norman,Brian.Norman@gmail.com,GB61WRKG73270594165873,Brian,Norman,09/27
604,"Eleftheres, Greece (ELT)","Agnontas Skopelos, Greece (ANL)",F/B ELEFTHERIOS VENIZELOS,TWOWAY FERRIES,9.0,6.0,Cabin-4 Beds [A4K],189.0,Hoplites,78.16073724674182,1978-02-06,23:35:59,1900-01-02 15:17:59,M,1977-11-03,Turks and Caicos Islands,001-564-828-3760x3285,Carlos,Powers,Carlos.Powers@gmail.com,GB93JLUT94497843272685,Carlos,Powers,07/27
605,"Ancona, Greece (ITAOI)","Kassiopi Corfu, Greece (KSP)",HIGHSPEED 4,ANES FERRIES,4.0,2.0,Cabin-2 Beds (Ext.) [A2],76.0,College Student,24.491420337211167,2001-11-08,07:29:21,1900-01-02 02:25:21,M,1988-09-24,Hong Kong,(335)458-5136,Dustin,Evans,Dustin.Evans@gmail.com,GB46GDKB91250152883301,Dustin,Evans,02/26
