	fromHarbor	toHarbor	ship	shippingFirm	passengers	vehicles	position	seatNumber	discount	price	departureDate	departureTime	arrivalTime	gender	birth_date	nationality	phone_number	firstName	lastName	email	cardNumber	creditName	creditSurame	creditExpiration
509	Pelasyia, Greece (PEL)	Agnontas Skopelos, Greece (ANL)	ANO CHORA	ANE KALYMNOU	3.0	1.0	Cabin-3 Beds (Ext.) [A3]	179.0	Retired NAT	91.56417170020526	1980-01-25	17:02:06	1900-01-01 21:29:06	F	1986-12-11	Iran	+1-776-889-1540	Karen	Lewis	Karen.Lewis@gmail.com	GB69CIWQ73608479107307	Karen	Lewis	07/31
510	KSULOKASTRO KORINTHIAS, Greece (798)	KALLONE LESBOU, Greece (743)	ASTERION II	ANE KALYMNOU	5.0	3.0	Cabin-2 Beds [A2K]	118.0	College Student	96.46006311076087	1981-11-22	05:40:18	1900-01-01 08:51:18	F	2001-01-24	Saint Pierre and Miquelon	261-148-5308x0566	Angelica	Kline	Angelica.Kline@gmail.com	GB44BOFU94136979717729	Angelica	Kline	11/30
511	Brindisi, Greece (ITBDS)	ARMENISTES RODOU, Greece (718)	H/S/F OLYMPIC CHAMPION	TRITON FERRIES	1.0	1.0	Cabin-4 Beds [AB4]	193.0	Having many children	22.411111435354286	1987-01-11	06:54:04	1900-01-01 14:29:04	F	2000-09-25	Bahamas	607-797-0987x11887	Ashley	Butler	Ashley.Butler@gmail.com	GB61QZEQ67363880015468	Ashley	Butler	01/27
512	Palaia Fokaia, Greece (PFA)	Psara, Greece (PAA)	MARMARI EXPRESS	ALPHA LINES	3.0	4.0	Cabin-2 Beds [A2K]	289.0	College Student	10.610443705237312	2001-01-17	22:41:00	1900-01-02 09:39:00	F	1985-05-31	United States of America	485.959.1559x83510	Stephanie	Coleman	Stephanie.Coleman@gmail.com	GB64TVYQ48478393755686	Stephanie	Coleman	07/31
513	BATHU KALUMNOU, Greece (721)	Kosta Ermionidas, Greece (KEM)	SUPERRUNNER JET	DODEKANISSOS SEAWAYS	2.0	1.0	Cabin-3 Beds [AB3]	76.0	College Student	63.196214713275076	1993-08-11	00:37:59	1900-01-01 20:02:59	M	1998-07-22	Guam	(824)963-5279x014	Kelly	Larson	Kelly.Larson@gmail.com	GB05JSED41901697212373	Kelly	Larson	10/28
514	Argostolion, Greece (ARM)	Tinos, Greece (TIN)	EKATERINI P	SARONIC FERRIES	6.0	3.0	Deck/Living Room [D] 	13.0	Retired NAT	58.006515198141585	1990-09-12	05:04:49	1900-01-01 07:15:49	M	1972-07-06	Hong Kong	001-164-861-8936x556	Michael	Carroll	Michael.Carroll@gmail.com	GB97FWBU26388728155901	Michael	Carroll	02/29
515	Suda Bay, Greece (SUD)	Paros, Greece (PAS)	CORFU SPIRIT	AGIA MARINI NE	8.0	4.0	Cabin-2 Beds (Ext.) [A2]	455.0	Having many children	86.93347773151129	2010-02-20	15:19:22	1900-01-01 18:18:22	M	1995-10-22	Jersey	630-556-8777	Christopher	Meyer	Christopher.Meyer@gmail.com	GB71FYCN84879802666177	Christopher	Meyer	12/31
516	Agathonisi, Greece (AGN)	Petries Evvoias, Greece (PRE)	SMYRNA DI LEVANTE	ZANTE FERRIES 	5.0	1.0	Cabin-2 Beds (Ext.) [AA2]	459.0	No discount	46.291559291061155	1984-03-10	23:04:19	1900-01-02 08:09:19	F	1989-12-24	Kuwait	+1-715-707-7355x5909	Melanie	Ward	Melanie.Ward@gmail.com	GB95SKEP53021108247829	Melanie	Ward	02/32
517	Sigri Lesvou, Greece (SGR)	Volos, Greece (VOL)	SIFNOS JET	TRITON FERRIES	8.0	8.0	Aviation Seat [ATS]	345.0	No discount	89.5759867331687	1977-10-01	01:30:36	1900-01-01 12:52:36	M	1972-12-27	Chile	887.818.1558	Dean	Butler	Dean.Butler@gmail.com	GB77TQSV25997163485273	Dean	Butler	04/31
518	PORTO KARRA KHALKIDIKES, Greece (854)	Tinos, Greece (TIN)	THUNDER	AEGEAN FLYING DOLPHINS	6.0	7.0	Cabin-2 Beds (Ext.) [AA2]	406.0	No discount	86.45334933415882	1982-12-09	03:43:42	1900-01-01 16:15:42	F	1999-02-11	Belize	779-042-2797x970	Elizabeth	Baldwin	Elizabeth.Baldwin@gmail.com	GB26XJSE76231574640664	Elizabeth	Baldwin	11/28
519	PORTO KARRA KHALKIDIKES, Greece (854)	Kato Achaia, Greece (KAH)	MENEKRATIS	IONION PELAGOS NE	8.0	6.0	Cabin-3 Beds (Ext.) [A3]	189.0	No discount	26.816717743173008	1980-06-02	22:46:19	1900-01-02 01:08:19	F	1980-10-31	Belarus	(223)030-7871x18913	Tammy	Nunez	Tammy.Nunez@gmail.com	GB26AFGK98298905383751	Tammy	Nunez	12/30
520	Andirrion, Greece (ANT)	PLAKA LEMNOU, Greece (815)	ACHAIOS	ZANTE FERRIES 	5.0	6.0	Cabin-4 Beds (Ext.) [A4]	39.0	Hoplites	51.146148173406566	1983-02-23	19:13:43	1900-01-02 05:39:43	F	1981-02-13	Czech Republic	0860524336	Jessica	Watson	Jessica.Watson@gmail.com	GB14KBSD93275881163934	Jessica	Watson	10/26
521	Agia Marina Aiginas, Greece (AMR)	Korinthos, Greece (KRT)	HIGH SPEED JET	FAST FERRIES	5.0	5.0	Cabin-3 Beds [AB3]	413.0	Retired NAT	99.90485001776204	1989-09-25	13:09:19	1900-01-01 14:55:19	M	1990-09-12	Congo	+1-212-585-8299x887	Brian	Mitchell	Brian.Mitchell@gmail.com	GB51HQJW09349287334819	Brian	Mitchell	10/23
522	Eretria, Greece (ERE)	LIMENARIA THASOU, Greece (767)	NAXOS JET	ΑΤΤΙCA GROUP	9.0	5.0	Cabin-4 Beds [A4K]	350.0	College Student	31.091654973308312	2000-11-18	15:17:16	1900-01-02 02:18:16	M	1997-01-29	Argentina	(328)132-9691	Alexander	Kirk	Alexander.Kirk@gmail.com	GB47JMXZ71700822360467	Alexander	Kirk	03/32
523	Glyfa Fthiotidas, Greece (GLY)	Kea (Tzia), Greece (KEA)	F/B ΕLYROS	KATEROS	8.0	1.0	Cabin-4 Beds [AB4]	51.0	Retired NAT	83.69968918598751	1997-08-10	16:57:35	1900-01-02 12:50:35	M	1982-02-15	Austria	001-835-079-8389x50424	Christopher	Pennington	Christopher.Pennington@gmail.com	GB24ZZZL56613582518839	Christopher	Pennington	08/28
524	Naxos, Greece (JNX)	Gavdos Chanea, Greece (GAD)	DIAGORAS	SEBECO LINES	5.0	6.0	Cabin-2 Beds (Ext.) [AA2]	62.0	Hoplites	56.302865435116	1975-07-11	04:59:27	1900-01-01 12:26:27	M	1971-02-16	Holy See (Vatican City State)	+1-203-801-3981x2030	Mark	Scott	Mark.Scott@gmail.com	GB06FWBK38130937475072	Mark	Scott	12/23
525	Agia Kyriaki (Trikeri Magnisia), Greece (AKM)	Palaia Epidavros, Greece (PEP)	F/B KIDON	DODEKANISSOS SEAWAYS	7.0	2.0	Cabin-4 Beds [A4K]	247.0	Hoplites	22.61066117318584	2012-09-21	01:27:12	1900-01-01 09:18:12	M	1986-04-10	Central African Republic	001-042-766-3396	Keith	Hood	Keith.Hood@gmail.com	GB09FQJR49852022947846	Keith	Hood	03/32
526	Tilos, Greece (TIL)	Thessaloniki, Greece (SKG)	AQUA JEWEL	DODEKANISSOS SEAWAYS	7.0	8.0	Cabin-3 Beds (Ext.) [A3]	301.0	College Student	62.784379348855715	2014-03-08	00:32:30	1900-01-01 19:27:30	F	1984-02-17	Sri Lanka	(872)877-0466x26941	Susan	Castro	Susan.Castro@gmail.com	GB70VRWB50624371666101	Susan	Castro	10/23
527	Agia Marina Aiginas, Greece (AMR)	Eleftheres, Greece (ELT)	NISOS RODOS	ANES FERRIES	6.0	2.0	Aviation Seat [ATS]	411.0	Retired NAT	80.53078170484663	1992-12-30	19:34:32	1900-01-02 02:32:32	M	1986-06-29	Antigua and Barbuda	950-507-4211x527	Robert	Caldwell	Robert.Caldwell@gmail.com	GB71YIOZ49922434953836	Robert	Caldwell	05/29
528	Meganisi, Greece (MGN)	Korinthos, Greece (KRT)	NAXOS JET	SEBECO LINES	3.0	4.0	Deck/Living Room [D] 	265.0	Having many children	82.72126694963664	1989-01-22	20:03:56	1900-01-02 11:55:56	M	1989-07-06	United States of America	+1-160-319-6961x036	Derrick	Thomas	Derrick.Thomas@gmail.com	GB62NKIO91720896575101	Derrick	Thomas	12/24
529	Kos, Greece (KGS)	Pelasyia, Greece (PEL)	MAKEDON	MINOAN LINES	4.0	3.0	Cabin-2 Beds [A2K]	60.0	Retired NAT	73.65704876449963	1992-08-13	14:22:17	1900-01-01 20:06:17	F	1992-10-09	Saint Helena	(477)879-4004x73689	Kathleen	Valdez	Kathleen.Valdez@gmail.com	GB98FMDQ65360644414405	Kathleen	Valdez	01/28
530	Meganisi, Greece (MGN)	PORTO KAGIO LAKONIAS, Greece (820)	RAPIDLINK JET	AEGEAN FLYING DOLPHINS	3.0	2.0	Deck/Living Room [D] 	57.0	Three Children	57.78109763079569	2017-01-11	07:42:54	1900-01-02 00:26:54	F	1974-04-21	United States Virgin Islands	001-430-272-8629x69066	Cassandra	Morris	Cassandra.Morris@gmail.com	GB48DEOU02317794620404	Cassandra	Morris	04/24
531	PALAIROS AITOLOAKARNANIAS, Greece (803)	PLAKIAS RETHIMNOU (OLD LOCODE), Greece (855)	PSARA GLORY	ANEK LINES	7.0	5.0	Cabin-3 Beds [AB3]	347.0	Having many children	63.07268717252116	1995-07-19	05:46:09	1900-01-01 20:06:09	F	2001-01-24	Rwanda	(008)009-6518	Lisa	Parker	Lisa.Parker@gmail.com	GB13KJQF69175005128266	Lisa	Parker	11/26
532	LOUTRAKI KORINTHIAS, Greece (769)	Ithaki (Ithaca), Greece (ITH)	BLUE STAR CHIOS	NOVA FERRIES	1.0	2.0	Cabin-3 Beds (Ext.) [A3]	341.0	No discount	65.758939226124	1995-07-20	16:20:47	1900-01-02 08:54:47	F	1980-09-19	Svalbard & Jan Mayen Islands	(334)970-0511x67236	Sonya	Sparks	Sonya.Sparks@gmail.com	GB33XZWO47724891731350	Sonya	Sparks	09/27
533	Politika, Greece (PTK)	Paleochora, Greece (PCH)	BLUE STAR PATMOS	TWOWAY FERRIES	3.0	3.0	Aviation Seat [ATS]	298.0	Hoplites	16.046853633568112	1977-05-15	00:21:34	1900-01-01 11:17:34	M	1981-03-04	Cook Islands	(450)426-2166	Jonathan	Drake	Jonathan.Drake@gmail.com	GB47RCKI59400404276605	Jonathan	Drake	10/24
534	NEA MEKHANIONA THES/NIKES, Greece (791)	Araxos, Greece (ARX)	VENUS 1	SARONIC FERRIES	6.0	1.0	Cabin-3 Beds [AB3]	328.0	No discount	71.34657295593513	1980-06-14	19:16:59	1900-01-01 22:58:59	M	1992-08-23	Rwanda	882-817-7395x5393	Charles	Black	Charles.Black@gmail.com	GB21JYKJ79024965351629	Charles	Black	02/32
535	Xirokambion, Greece (XKB)	Phserimos Dodekanisou, Greece (PSE)	FIOR DI LEVANTE	GOUTOS LINES	8.0	2.0	Deck/Living Room [D] 	496.0	Three Children	95.51920170238142	1988-01-12	22:46:53	1900-01-02 00:16:53	M	1993-08-26	Bahrain	001-473-538-9206x6652	Kevin	Rasmussen	Kevin.Rasmussen@gmail.com	GB51TZNX02133885105072	Kevin	Rasmussen	04/29
536	Aegina, Greece (AEG)	Perea, Greece (PRR)	Η/S/F FESTOS PALACΕ	LEBANTE FERRIES	3.0	3.0	Cabin-4 Beds [A4K]	297.0	College Student	23.24234915120433	2003-03-08	18:36:49	1900-01-02 09:08:49	M	1977-12-20	Costa Rica	001-609-452-0573x04844	Brian	Gray	Brian.Gray@gmail.com	GB29DTOB70041868307117	Brian	Gray	01/26
537	Hydra (Idhra), Greece (HYD)	Chios, Greece (JKH)	DODEKANISOS PRIDE	ANE KALYMNOU	8.0	4.0	Cabin-3 Beds [AB3]	270.0	Three Children	62.77942767493828	1976-06-17	00:52:05	1900-01-01 14:43:05	M	1972-05-20	Korea	323-586-0148x04036	Matthew	Collier	Matthew.Collier@gmail.com	GB73ANIB62049290667825	Matthew	Collier	09/30
538	Sikinos, Greece (SII)	PALAIROS AITOLOAKARNANIAS, Greece (803)	KERKIRA	GOUTOS LINES	2.0	1.0	Deck/Living Room [D] 	403.0	Having many children	20.68523405630775	2015-01-07	01:52:33	1900-01-01 06:59:33	F	1973-09-26	Argentina	243.739.8019x022	Heather	Brown	Heather.Brown@gmail.com	GB79MXYN28707761182503	Heather	Brown	12/24
539	Preveza/Lefkas, Greece (PVK)	Aegina, Greece (AEG)	HIGH SPEED JET	ZANTE FERRIES 	2.0	1.0	Cabin-3 Beds [AB3]	406.0	Hoplites	40.05953292034704	2006-02-11	02:27:25	1900-01-01 10:46:25	M	1999-12-28	Belize	766.433.0567x762	Nicholas	Peterson	Nicholas.Peterson@gmail.com	GB63FKME50243148822478	Nicholas	Peterson	10/32
540	Polychnitos Lesvou, Greece (PLC)	Navpaktos, Greece (NPK)	THUNDER	ZANTE FERRIES 	6.0	6.0	Cabin-2 Beds (Ext.) [A2]	376.0	Three Children	97.6162919998318	1983-05-10	02:07:40	1900-01-01 16:08:40	F	2003-06-29	Niue	8635039607	Rebecca	Craig	Rebecca.Craig@gmail.com	GB15XUSS80130497537366	Rebecca	Craig	07/31
541	Vassiliki Leykadas, Greece (VSS)	Politika, Greece (PTK)	NISOS SAMOS	SARONIC FERRIES	10.0	1.0	Aviation Seat [ATS]	198.0	Hoplites	97.38349156935553	2013-08-09	23:26:58	1900-01-02 16:08:58	M	1986-01-12	China	558-269-3325	John	Wilson	John.Wilson@gmail.com	GB38XNXA91117116240229	John	Wilson	10/27
542	Elaiokhoria, Greece (XZX)	Halikarnassus (Bodrum), Greece (TRBXN)	SUPERFAST II	ALPHA LINES	10.0	9.0	Cabin-4 Beds [A4K]	8.0	College Student	90.76173949304149	2015-06-03	09:07:24	1900-01-01 20:14:24	M	2003-12-19	Timor-Leste	761-837-7951x2819	Jeff	Johnson	Jeff.Johnson@gmail.com	GB15MPFN37868455095927	Jeff	Johnson	08/32
543	Nea Plagia Chalkidiki, Greece (NPY)	Arkitsa, Greece (ARK)	THUNDER	KATEROS	8.0	1.0	Cabin-2 Beds [A2K]	47.0	Retired NAT	56.15174634864085	1982-07-27	03:22:38	1900-01-01 18:39:38	M	1971-12-27	Gibraltar	813-722-4149x7914	Timothy	Jackson	Timothy.Jackson@gmail.com	GB29FIXZ60396239229083	Timothy	Jackson	09/27
544	RAKHAI PHTHIOTIDAS, Greece (825)	Mesolongion, Greece (MEL)	BLUE STAR NAXOS	ALPHA LINES	10.0	4.0	Cabin-4 Beds [A4K]	354.0	No discount	64.42657988260348	2001-01-14	12:56:37	1900-01-01 16:04:37	M	1996-06-12	Chile	+1-615-327-3775x680	Joshua	Lam	Joshua.Lam@gmail.com	GB66RMNO86612956429887	Joshua	Lam	01/30
545	Klima, Greece (KLI)	PEUKOKHORI KHALKIDIKES, Greece (851)	FLYINGCAT 6	TWOWAY FERRIES	7.0	2.0	Deck/Living Room [D] 	121.0	Having many children	54.913893028556714	2017-01-08	10:48:08	1900-01-01 23:04:08	M	1987-10-01	France	001-681-228-3061x50367	Michael	Lopez	Michael.Lopez@gmail.com	GB27JROT66390133551283	Michael	Lopez	09/26
546	Agathonisi, Greece (AGN)	Trypiti Chalkidikis, Greece (TRY)	ALKINOOS	ΑΤΤΙCA GROUP	7.0	1.0	Cabin-3 Beds (Ext.) [A3]	127.0	No discount	78.58953878690322	1973-07-12	06:04:54	1900-01-01 16:05:54	M	1977-11-23	Jordan	(402)117-8803x6611	Andrew	Davis	Andrew.Davis@gmail.com	GB61ZDQW48717528070094	Andrew	Davis	01/25
547	Sigri Lesvou, Greece (SGR)	Xirokambion, Greece (XKB)	HIGH SPEED JET	AGIA MARINI NE	2.0	1.0	Cabin-3 Beds (Ext.) [A3]	233.0	No discount	92.34955481515841	1976-08-04	00:30:42	1900-01-01 06:15:42	M	1994-10-11	Ghana	(528)179-6201x281	Gerald	Booker	Gerald.Booker@gmail.com	GB68VBIY33441525769937	Gerald	Booker	01/26
548	Lefkimmi, Greece (LFK)	Frikes Ithakis, Greece (SAT)	Η/S/F KNOSSOS PALACΕ	AEGEAN FLYING DOLPHINS	2.0	3.0	Cabin-3 Beds [AB3]	357.0	Three Children	56.9113607417627	1995-10-31	15:29:58	1900-01-02 04:25:58	M	1972-10-10	Swaziland	446-783-5828	Daniel	Barr	Daniel.Barr@gmail.com	GB56YIYB15616055364443	Daniel	Barr	08/27
549	STOMIO KORINTHIAS, Greece (833)	Linoperamata Hrakliou, Greece (LIN)	FLYINGCAT 4	ANES FERRIES	7.0	8.0	Cabin-3 Beds (Ext.) [A3]	20.0	Having many children	93.1482103868479	1975-02-03	03:15:35	1900-01-01 16:50:35	F	1979-06-09	Cayman Islands	317-866-1399x8833	Glenda	Bradley	Glenda.Bradley@gmail.com	GB53KXTE71625540126683	Glenda	Bradley	11/26
550	PANAGIOUDA LESBOU, Greece (807)	Gavrion, Greece (GAV)	EKATERINI P	SEA SPEED FERRIES	2.0	1.0	Cabin-4 Beds (Ext.) [A4]	425.0	No discount	25.270704472066868	1986-03-03	08:15:07	1900-01-01 09:44:07	F	1974-05-26	Sudan	852.033.2944x092	Sonia	Hancock	Sonia.Hancock@gmail.com	GB75VYCD15878046492550	Sonia	Hancock	12/29
551	Andirrion, Greece (ANT)	Aegina, Greece (AEG)	F/B ELEFTHERIOS VENIZELOS	SEBECO LINES	7.0	8.0	Cabin-4 Beds (Ext.) [A4]	222.0	Three Children	23.11424787824787	1982-08-07	17:56:12	1900-01-02 13:13:12	M	1994-08-31	Wallis and Futuna	359.525.2055	Jason	Harris	Jason.Harris@gmail.com	GB68DLKA10880252491661	Jason	Harris	05/23
552	Lakkion, Greece (PKK)	Dombraina Boiotias, Greece (DMB)	FAST FERRIES ANDROS	LEBANTE FERRIES	6.0	2.0	Deck/Living Room [D] 	7.0	Having many children	37.72716248929267	1990-08-06	00:30:41	1900-01-01 20:04:41	M	1977-10-01	South Africa	(523)358-5881	John	Collier	John.Collier@gmail.com	GB14QNAN65495841226884	John	Collier	07/30
553	Donousa Kykladon, Greece (DON)	PANORMITES SUMES, Greece (088)	RAPIDLINK JET	KATEROS	10.0	3.0	Cabin-4 Beds [AB4]	53.0	College Student	25.854722154975114	1974-01-12	12:28:46	1900-01-02 06:49:46	F	1975-01-28	Nauru	794-884-6409	Mary	Hurst	Mary.Hurst@gmail.com	GB19AYGT67264798955821	Mary	Hurst	07/31
554	Kea (Tzia), Greece (KEA)	Nea Karvali, Greece (NKV)	AGIOS NEKTARIOS	SEBECO LINES	1.0	1.0	Cabin-4 Beds [A4K]	247.0	College Student	22.664643630190547	2001-02-05	02:11:06	1900-01-01 20:59:06	F	1983-01-27	Iran	215.935.8749x4550	Crystal	Davis	Crystal.Davis@gmail.com	GB84FPIR20982929102351	Crystal	Davis	12/27
555	Neon Karlovasion, Greece (KAR)	Schinousa Kykladon, Greece (SHC)	PANAGIA SKIADENI	IONION PELAGOS NE	9.0	4.0	Deck/Living Room [D] 	41.0	Retired NAT	36.4834519628061	1976-05-12	17:48:05	1900-01-02 00:42:05	M	1991-06-08	Azerbaijan	327.814.8905	Christopher	Kim	Christopher.Kim@gmail.com	GB86BAYD35879876993194	Christopher	Kim	04/25
556	Glyfa Fthiotidas, Greece (GLY)	Kastelli Kissamou, Greece (KIS)	EUDOKIA	TWOWAY FERRIES	9.0	6.0	Aviation Seat [ATS]	85.0	Having many children	51.824406117134686	2013-11-05	01:09:58	1900-01-01 18:17:58	F	1989-06-24	Faroe Islands	122-622-0784	Gabrielle	Winters	Gabrielle.Winters@gmail.com	GB21CCWA07753226763975	Gabrielle	Winters	10/26
557	ALMUROPOTAMOS, Greece (063)	Arkitsa, Greece (ARK)	BLUE CARRIER 1	NOVA FERRIES	5.0	1.0	Cabin-4 Beds [A4K]	17.0	Having many children	61.78030420292443	2000-06-12	16:14:33	1900-01-01 18:57:33	M	2002-08-18	Malta	479-303-3655	Seth	Davis	Seth.Davis@gmail.com	GB06XRBO71869244194811	Seth	Davis	05/26
558	KORONE MESSENIAS, Greece (756)	Chios, Greece (JKH)	ANTIGONI	ANEK LINES	3.0	2.0	Cabin-2 Beds [A2K]	295.0	College Student	27.040821062532796	2011-01-05	22:17:44	1900-01-02 02:25:44	M	1984-07-04	French Southern Territories	+1-939-157-6261x525	Johnathan	Thomas	Johnathan.Thomas@gmail.com	GB50VSMX81145308086780	Johnathan	Thomas	01/24
559	Halki Dodekanison, Greece (HAL)	Kassiopi Corfu, Greece (KSP)	DIONYSIOS SOLOMOS	TRITON FERRIES	10.0	1.0	Cabin-2 Beds [A2K]	337.0	Hoplites	56.09598597101413	1988-01-21	09:20:59	1900-01-01 17:31:59	F	2000-02-13	British Indian Ocean Territory (Chagos Archipelago)	264.479.7366	Dana	Hoffman	Dana.Hoffman@gmail.com	GB29JHMZ40406390732000	Dana	Hoffman	02/33
560	Skafidia, Greece (SKD)	Agia Galini Rethimnou, Greece (PIL)	THUNDER	ANE KALYMNOU	8.0	5.0	Cabin-3 Beds (Ext.) [A3]	252.0	College Student	67.12030545176125	2007-06-27	14:56:15	1900-01-02 05:48:15	M	1975-01-17	Puerto Rico	1596292847	Shawn	Krueger	Shawn.Krueger@gmail.com	GB25MDLW67499045469707	Shawn	Krueger	05/30
561	Mykonos, Greece (JMK)	Adamas Milos, Greece (ADL)	H/S/C SANTORINI PALACE	ZANTE FERRIES 	8.0	9.0	Cabin-4 Beds (Ext.) [A4]	432.0	Hoplites	39.9926980590151	2007-12-04	22:04:39	1900-01-02 00:47:39	F	2004-11-07	Central African Republic	(667)498-6493x2913	Stephanie	Hendricks	Stephanie.Hendricks@gmail.com	GB64OKAB47815275968274	Stephanie	Hendricks	05/27
562	Volos, Greece (VOL)	Kalamaki, Greece (KLM)	ANTIGONI	ZANTE FERRIES 	8.0	3.0	Cabin-3 Beds [AB3]	136.0	Hoplites	36.430323314274005	1977-02-20	05:48:16	1900-01-01 10:04:16	F	1978-02-07	Guinea	001-139-075-3753x5916	Deanna	Soto	Deanna.Soto@gmail.com	GB61VPIO60494014968172	Deanna	Soto	12/26
563	Thasos, Greece (TSO)	KAMEIROS SKALA RHODES, Greece (KSK)	FLYING DOLPHIN 17	FAST FERRIES	2.0	3.0	Aviation Seat [ATS]	489.0	Three Children	25.757160201477525	1991-12-25	06:58:29	1900-01-01 14:57:29	M	1997-06-10	Kuwait	905.632.3199x71143	John	Moore	John.Moore@gmail.com	GB08SDLR51585775783723	John	Moore	01/24
564	Zakynthos, Greece (ZTH)	Eleusina, Greece (EEU)	BLUE GALAXY	SEAJETS	10.0	3.0	Cabin-3 Beds [AB3]	203.0	Retired NAT	75.45078707993603	1978-11-16	23:02:29	1900-01-02 15:15:29	M	1979-10-03	Cameroon	213-777-7132x7561	Matthew	Santiago	Matthew.Santiago@gmail.com	GB49WVCG83965877262013	Matthew	Santiago	05/29
565	PLAKA LEMNOU, Greece (815)	Canakkale, Greece (TR-CKZ)	POWER JET	NOVA FERRIES	5.0	3.0	Cabin-2 Beds (Ext.) [A2]	465.0	College Student	47.22785474259952	2003-08-05	03:00:32	1900-01-01 07:50:32	M	1973-07-10	Togo	874-390-1161x91649	Gregory	Woods	Gregory.Woods@gmail.com	GB46VSDG13570770650667	Gregory	Woods	05/28
566	PALAIROS AITOLOAKARNANIAS, Greece (803)	KHRUSOMELIA (PHOURNOI), Greece (905)	KEFALONIA	SEA SPEED FERRIES	3.0	2.0	Cabin-2 Beds (Ext.) [AA2]	421.0	Retired NAT	65.12581998993082	1998-07-17	07:25:40	1900-01-01 09:54:40	M	1982-03-20	Canada	871.442.1527	Anthony	Garrett	Anthony.Garrett@gmail.com	GB66LANB72499528664975	Anthony	Garrett	12/28
567	Aliverio, Greece (LVR)	Sikionia, Greece (SIK)	AERO 1 HIGHSPEED	LEBANTE FERRIES	4.0	5.0	Cabin-4 Beds [AB4]	113.0	Three Children	36.26414883488501	2000-06-30	13:14:20	1900-01-01 15:08:20	M	1978-06-22	Tokelau	001-224-578-4184	Robert	Riley	Robert.Riley@gmail.com	GB51HHOV41904644416416	Robert	Riley	01/24
568	KUPARISSI LAKONIAS, Greece (762)	Ancona, Greece (ITAOI)	F/B PREVELIS	ANES FERRIES	3.0	2.0	Cabin-4 Beds (Ext.) [A4]	267.0	Three Children	84.56679060669396	1987-10-19	11:55:12	1900-01-01 15:36:12	F	1985-11-23	Svalbard & Jan Mayen Islands	(946)149-3397x83514	Ashley	Johnson	Ashley.Johnson@gmail.com	GB42OWZN74016154621437	Ashley	Johnson	12/32
569	Alexandroupolis, Greece (AXD)	Arkitsa, Greece (ARK)	HIGH SPEED JET	SEA SPEED FERRIES	1.0	1.0	Deck/Living Room [D] 	385.0	No discount	69.64636005815852	2012-11-18	13:13:33	1900-01-02 00:11:33	F	1981-11-13	Denmark	+1-232-152-7642	Jamie	Robinson	Jamie.Robinson@gmail.com	GB50MHCB01908403707641	Jamie	Robinson	09/25
570	Akhillion, Greece (AKH)	Stavrochorion, Greece (SCR)	KERKIRA	AEGEAN FLYING DOLPHINS	8.0	5.0	Cabin-2 Beds (Ext.) [AA2]	454.0	Retired NAT	92.68034045268544	1998-02-08	23:51:02	1900-01-02 11:23:02	F	1983-02-26	Tokelau	+1-498-144-1499x74325	Samantha	Mccoy	Samantha.Mccoy@gmail.com	GB10THYS21085367184131	Samantha	Mccoy	05/25
571	Astakos, Greece (AST)	PEUKOKHORI KHALKIDIKES, Greece (851)	NISOS KALIMNOS	SAOS	10.0	1.0	Cabin-4 Beds [AB4]	233.0	Three Children	81.01593484731255	1983-03-28	13:29:51	1900-01-01 16:41:51	F	1973-02-25	Mayotte	001-099-150-4166x2612	Latasha	Green	Latasha.Green@gmail.com	GB83KZHI47422296092105	Latasha	Green	06/27
572	Gavdos Chanea, Greece (GAD)	Skopelos, Greece (SKO)	F/B KRITI II	ΑΤΤΙCA GROUP	4.0	5.0	Cabin-2 Beds [A2K]	267.0	Retired NAT	22.41120674536548	1999-07-05	01:26:29	1900-01-01 17:59:29	F	1980-12-09	Zimbabwe	200-199-1528	Michelle	Knight	Michelle.Knight@gmail.com	GB97TXWH02223512883746	Michelle	Knight	07/25
573	Kea (Tzia), Greece (KEA)	Naxos, Greece (JNX)	STAVROS	ZANTE FERRIES 	7.0	8.0	Cabin-2 Beds (Ext.) [AA2]	326.0	No discount	73.20694775110417	2014-07-03	03:38:18	1900-01-01 22:03:18	F	1979-01-10	Turkey	+1-406-163-4995	Lisa	Rivera	Lisa.Rivera@gmail.com	GB32NITY86179594472589	Lisa	Rivera	04/28
574	Kavala, Greece (KVA)	Karkinagri Ikarias, Greece (KAG)	H/S/F HELLENIC SPIRIT	ANEK LINES	5.0	6.0	Cabin-4 Beds [AB4]	292.0	Hoplites	91.75681946756379	2000-10-10	16:10:48	1900-01-02 11:21:48	F	1977-07-27	Mongolia	562-103-7235x2944	Jennifer	Hoffman	Jennifer.Hoffman@gmail.com	GB41DHAO52403625022098	Jennifer	Hoffman	04/26
575	Shinari Zakynthou, Greece (SHI)	Nea Plagia Chalkidiki, Greece (NPY)	BLUE STAR 2	ZANTE FERRIES 	10.0	4.0	Deck/Living Room [D] 	306.0	Hoplites	24.840073679891066	2013-01-18	11:07:37	1900-01-02 06:14:37	F	1992-05-23	Swaziland	1368906024	Laura	Gardner	Laura.Gardner@gmail.com	GB18GDKL67501274282693	Laura	Gardner	12/28
